date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2017-12-30,9040247.94837,186,127277000.0,0.695645,462467.0,193,
2017-12-31,6012417.65919,128,120569000.0,0.658982,554462.0,160,
2018-01-01,4294422.77585,253,129169000.0,0.705983,2409160.0,292,
2018-01-02,11504133.5788,539,249791000.0,1.37,5207890.0,595,
2018-01-03,8200030.74428,180,443175000.0,2.42,2351030.0,240,
2018-01-04,10195187.4346,184,384571000.0,2.1,2443920.0,203,
2018-01-05,25285971.9816,218,389488000.0,2.13,4205640.0,282,
2018-01-06,11433127.0772,271,459475000.0,2.51,3014060.0,304,
2018-01-07,37063160.4408,233,430297000.0,2.35,2609570.0,270,
2018-01-08,4997248.63573,177,534516000.0,2.92,2470460.0,215,
2018-01-09,16277006.6804,209,528607000.0,2.89,2547570.0,237,
2018-01-10,17725718.2089,319,509893000.0,2.79,2766430.0,352,
2018-01-11,2144086.78971,137,454689000.0,2.49,1791770.0,178,
2018-01-12,3503831.03285,161,444080000.0,2.43,1629480.0,202,
2018-01-13,4159078.3834,177,458472000.0,2.51,2718050.0,211,
2018-01-14,4448890.71448,171,495134000.0,2.71,1931400.0,218,
2018-01-15,1531216.63076,134,486415000.0,2.66,1964590.0,167,
2018-01-16,2131417.1312,142,402094000.0,2.2,1596940.0,186,
2018-01-17,1586203.82342,186,465579000.0,1.91,1240490.0,207,
2018-01-18,1634208.06395,158,483172000.0,1.98,1256730.0,180,
2018-01-19,5330356.28407,258,473735000.0,1.94,1149220.0,267,
2018-01-20,861985.390752,130,454369000.0,1.86,799479.0,148,
2018-01-21,922960.820443,117,488172000.0,2.0,1000580.0,140,
2018-01-22,846826.36618,142,473951000.0,1.94,683656.0,164,
2018-01-23,906694.220013,136,432874000.0,1.77,807366.0,146,
2018-01-24,123526080.572,143,415782000.0,1.7,1559140.0,155,
2018-01-25,899820.697633,94,454196000.0,1.86,1024320.0,101,
2018-01-26,51027924.8727,134,611258000.0,1.78,1015660.0,163,
2018-01-27,3480297.85006,116,630823000.0,1.83,720460.0,128,
2018-01-28,4926956.66021,205,680087000.0,1.98,1646840.0,241,
2018-01-29,2274157.06249,193,819101000.0,2.38,1836730.0,244,
2018-01-30,1659906.13772,161,791971000.0,2.3,1629830.0,164,
2018-01-31,1019319.56526,107,673118000.0,1.96,1423700.0,132,
2018-02-01,898749.312048,123,698479000.0,2.03,973099.0,133,
2018-02-02,2089906.06145,114,640989000.0,1.86,917640.0,133,
2018-02-03,451789.894526,101,548548000.0,1.59,701289.0,118,
2018-02-04,1403682.39771,82,592649000.0,1.72,663940.0,100,
2018-02-05,1021651.75885,103,510504000.0,1.48,764470.0,119,
