date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2017-09-19,86414.4040044,101,95186000.0,0.024792,557247.0,111,
2017-09-20,602824.843548,113,89861400.0,0.023405,244095.0,128,
2017-09-21,1000415.34471,92,85633200.0,0.022303,264243.0,107,
2017-09-22,519666.783769,102,79485100.0,0.020702,521136.0,106,
2017-09-23,25944.2418781,78,76655100.0,0.019965,324835.0,88,
2017-09-24,75825.1131636,68,78347700.0,0.020406,150907.0,78,
2017-09-25,258892.718855,91,75688800.0,0.019713,271784.0,107,
2017-09-26,215931316.483,116,80064200.0,0.020853,861307.0,134,
2017-09-27,459420.373093,138,87069400.0,0.022677,442242.0,147,
2017-09-28,2845029.70693,269,98162000.0,0.025567,1392610.0,268,
2017-09-29,1463727.54234,308,103664000.0,0.026999,5902170.0,365,
2017-09-30,1209939.48816,377,117468000.0,0.030595,5302840.0,399,
2017-10-01,2241719.34112,277,126388000.0,0.031597,3392900.0,261,
2017-10-02,1652465.57047,211,131340000.0,0.032835,2689860.0,218,
2017-10-03,2018627.19071,192,131664000.0,0.032916,1964480.0,196,
2017-10-04,403395.301691,119,122702000.0,0.030676,1103380.0,131,
2017-10-05,496345.549118,120,117151000.0,0.029288,1368400.0,139,
2017-10-06,244414.922029,151,109404000.0,0.027351,1211170.0,150,
2017-10-07,253876.99357,136,105737000.0,0.026434,1188310.0,142,
2017-10-08,1768350.77047,197,104668000.0,0.026167,747137.0,218,
2017-10-09,256866.652524,152,96459700.0,0.024115,1592160.0,160,
2017-10-10,462871.784784,135,88651000.0,0.022163,1146360.0,156,
2017-10-11,1044953.28807,153,96762500.0,0.024191,847468.0,139,
2017-10-12,302024.772535,151,103085000.0,0.025771,1194550.0,147,
2017-10-13,220268.595773,140,104944000.0,0.026236,912601.0,139,
2017-10-14,241106.511989,138,96855500.0,0.024214,573475.0,141,
2017-10-15,86758.6231677,79,94346800.0,0.023587,469312.0,92,
2017-10-16,3097381.52531,370,99502200.0,0.024875,7769340.0,365,
2017-10-17,1148597.59381,418,116227000.0,0.029057,4776660.0,345,
2017-10-18,170223802.891,205,109876000.0,0.027469,3131460.0,207,
2017-10-19,241548.183004,177,95164100.0,0.023791,2398190.0,189,
2017-10-20,206621.074362,166,86634700.0,0.021659,1875270.0,148,
2017-10-21,302061.450786,189,80751400.0,0.020188,1311250.0,178,
2017-10-22,199640.259043,144,76650500.0,0.019163,1003550.0,147,
2017-10-23,180668.515625,156,76898300.0,0.019225,1139830.0,143,
2017-10-24,657865.052843,184,71459300.0,0.017865,1430670.0,172,
2017-10-25,117961.453285,122,74307000.0,0.018577,852551.0,109,
2017-10-26,112814.813173,113,73068600.0,0.018267,904664.0,115,
2017-10-27,216885.831935,309,71863400.0,0.017966,969316.0,300,
2017-10-28,569532.850708,313,75077400.0,0.018769,901531.0,292,
2017-10-29,189108.70138,360,77343800.0,0.019336,1031270.0,335,
2017-10-30,492552.312002,551,76011200.0,0.019003,1587670.0,483,
2017-10-31,911015.548861,643,78717400.0,0.019679,1123700.0,570,
2017-11-01,553164.188674,667,73951600.0,0.018488,1352300.0,601,
2017-11-02,532044.005267,679,64231600.0,0.016058,1358600.0,620,
2017-11-03,320300.694552,587,65134700.0,0.016284,910273.0,528,
2017-11-04,137555.285102,481,66215500.0,0.016554,656751.0,441,
2017-11-05,240933.879143,433,65366600.0,0.016342,803402.0,406,
2017-11-06,208175.76038,478,61546800.0,0.015387,903262.0,422,
2017-11-07,275267.967053,474,60454100.0,0.015114,1545370.0,438,
2017-11-08,485289.161743,670,61451900.0,0.015363,2067770.0,604,
2017-11-09,531756.540179,800,66930300.0,0.016733,1111760.0,708,
2017-11-10,425545.931856,661,69150500.0,0.017288,1183330.0,595,
2017-11-11,320351.453096,577,59899200.0,0.014975,787817.0,517,
2017-11-12,346904.125119,713,58653800.0,0.014663,1080610.0,623,
2017-11-13,584657.042475,602,51347000.0,0.012837,689151.0,495,
