date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2018-01-13,4597228.03523,503,2212490000.0,22.35,181676000.0,496,
2018-01-14,1941965.02134,404,2203410000.0,22.25,129239000.0,428,
2018-01-15,131063893.781,502,2059530000.0,20.8,244154000.0,524,
2018-01-16,13081175.4742,605,1944040000.0,19.63,399951000.0,609,
2018-01-17,5636252.49357,523,1348860000.0,13.62,299411000.0,519,
2018-01-18,5383413.47393,640,1411010000.0,14.25,204899000.0,632,
2018-01-19,19960752.5025,421,1416950000.0,14.31,139882000.0,446,
2018-01-20,2950005.21725,434,1488590000.0,15.03,156745000.0,441,
2018-01-21,4331948.72578,415,1608870000.0,16.25,141562000.0,413,
2018-01-22,1506676.29467,302,1405870000.0,14.2,138026000.0,293,
2018-01-23,3094269.31576,329,1287330000.0,13.0,91706200.0,317,
2018-01-24,2454249.90124,278,1306050000.0,13.19,105736000.0,269,
2018-01-25,1525996.7345,254,1362480000.0,13.76,105648000.0,254,
2018-01-26,5851746.87791,278,1308060000.0,13.21,113429000.0,258,
2018-01-27,1574795.72171,286,1310270000.0,13.23,84009400.0,277,
2018-01-28,6501741.66975,264,1317060000.0,13.3,93871100.0,258,
2018-01-29,2374060.01468,227,1341190000.0,13.55,71294300.0,226,
2018-01-30,738982.746041,250,1264770000.0,12.77,59389600.0,250,
2018-01-31,2605714.21766,245,1115720000.0,11.27,50435000.0,247,
2018-02-01,1646056.93603,348,1106810000.0,11.18,82984200.0,341,
2018-02-02,1256552.63085,224,931520000.0,9.41,91468200.0,234,
2018-02-03,713348.986118,216,960106000.0,9.7,56556200.0,209,
2018-02-04,632572.597183,156,964955000.0,9.75,49990000.0,171,
2018-02-05,1305687.3649,215,834443000.0,8.43,55276900.0,224,
2018-02-06,612505.463206,238,673916000.0,6.81,97189900.0,248,
2018-02-07,631208.880872,199,823329000.0,8.32,77970300.0,207,
2018-02-08,3428.09576377,7,801392000.0,8.09,82496000.0,12,
2018-02-09,835108.265982,160,852180000.0,8.61,9284.0,143,
2018-02-10,1532366.88752,250,963676000.0,9.73,80123200.0,237,
2018-02-11,3777086.54791,202,911015000.0,9.2,68554600.0,191,
2018-02-12,468615.106883,233,862556000.0,8.71,50792600.0,210,
2018-02-13,423026.826985,179,922580000.0,9.32,41593400.0,170,
2018-02-14,2664510.14919,137,892701000.0,9.02,68781600.0,132,
2018-02-15,1018761.24027,170,1028830000.0,10.39,108962000.0,177,
2018-02-16,331824.267986,154,1080730000.0,10.91,71131800.0,163,
2018-02-17,394407.832025,190,1096730000.0,11.08,76093500.0,205,
2018-02-18,1655052.61314,169,1157730000.0,11.69,62044700.0,180,
2018-02-19,1132016.67961,141,1056160000.0,10.67,54898800.0,159,
2018-02-20,622430.859851,173,1098200000.0,11.09,66512400.0,188,
2018-02-21,805171.393165,13277,978027000.0,9.88,55087600.0,13123,
2018-02-22,1803973.68255,19566,931201000.0,9.4,47216100.0,17505,
2018-02-23,1911285.08723,53841,878591000.0,8.87,53626800.0,48042,
2018-02-24,3395872.71794,125872,959200000.0,9.69,48709200.0,117484,
2018-02-25,658014.102882,40370,906299000.0,9.15,43814500.0,39240,
2018-02-26,2305782.03065,491,927688000.0,9.37,53540300.0,565,
2018-02-27,2481978.33717,1955,986727000.0,9.97,97184400.0,1976,
2018-02-28,1968297.53013,509,1058940000.0,10.69,69036400.0,540,
2018-03-01,956426.188865,715,1034520000.0,10.45,72474200.0,744,
2018-03-02,1070952.95623,222,1035380000.0,10.46,46449100.0,244,
2018-03-03,434812.07428,168,1018430000.0,10.29,40001900.0,193,
2018-03-04,547826.540191,156,1010660000.0,10.21,37886900.0,179,
