date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-06-01,1194.25656721,1324,85334.0,0.002311,1688.0,61830.0,0.328624060002,
2016-06-02,281.274387176,906,92819.0,0.002509,288.0,61470.0,0.108722000034,
2016-06-03,366.916986515,1057,92032.0,0.002484,1013.0,61785.0,0.151096490056,
2016-06-04,197.840346273,716,105651.0,0.002847,587.0,61875.0,0.0858272400243,
2016-06-05,261.076009736,649,118136.0,0.003178,355.0,61245.0,0.0877505299998,
2016-06-06,354.301612684,414,119684.0,0.003214,1651.0,61515.0,0.129496339955,
2016-06-07,632.296074306,481,114166.0,0.003061,1633.0,61470.0,0.0797961400662,
2016-06-08,1875.73381422,742,117316.0,0.00314,1054.0,61515.0,0.915186100008,
2016-06-09,594.690104913,558,124251.0,0.003321,884.0,61785.0,0.153730159979,
2016-06-10,780.444141803,566,121269.0,0.003236,551.0,61380.0,0.144749360095,
2016-06-11,209.054110837,404,120140.0,0.0032,996.0,61335.0,0.0972950699973,
2016-06-12,154.940402584,254,121878.0,0.003241,2143.0,61245.0,0.091577700004,
2016-06-13,268.912724849,288,108983.0,0.002894,637.0,61875.0,0.110483170001,
2016-06-14,293.955633746,316,121648.0,0.003225,651.0,61020.0,0.0730398099748,
2016-06-15,412.163397144,208,124352.0,0.003291,375.0,61200.0,0.102994370001,
2016-06-16,499.630489786,167,126420.0,0.00334,328.0,61515.0,0.103019530021,
2016-06-17,273.579670603,195,129279.0,0.00341,249.0,60925.0,50.08535996,
2016-06-18,808.9687454,203,128451.0,0.003383,806.0,58680.0,0.120217989993,
2016-06-19,2123.33025354,210,129634.0,0.003409,3372.0,61020.0,0.0945427701429,
2016-06-20,240.682065991,239,111134.0,0.002918,650.0,61515.0,0.0892632000336,
2016-06-21,1745.42749811,197,117259.0,0.003074,925.0,61515.0,0.169754150001,
2016-06-22,133.451948617,193,107675.0,0.002818,1083.0,61920.0,0.0485842599997,
2016-06-23,163.447107217,198,91466.0,0.00239,571.0,61695.0,0.0866830299999,
2016-06-24,417.390680365,313,87914.0,0.002293,668.0,61290.0,0.141346529944,
2016-06-25,905.31695848,296,93011.0,0.002422,792.0,61380.0,0.12825330001,
2016-06-26,226.966172953,299,96435.0,0.002507,918.0,61515.0,0.0822502800265,
2016-06-27,693.552254121,293,97018.0,0.002519,968.0,61290.0,0.165290769979,
2016-06-28,160.500282903,165,102870.0,0.002666,1604.0,62010.0,0.0777598499929,
2016-06-29,208.876498646,167,102542.0,0.002653,1249.0,61920.0,0.0901941800116,
2016-06-30,149.766287465,162,120608.0,0.003116,626.0,61065.0,0.0626960100164,
2016-07-01,203.238721484,222,118624.0,0.00306,173.0,61740.0,0.0693177100043,
2016-07-02,421.592961449,176,118755.0,0.003058,668.0,61335.0,0.0970129700212,
2016-07-03,210.741558748,185,112738.0,0.002899,79.0,61335.0,0.0769778299978,
2016-07-04,456.40659924,247,105767.0,0.002715,196.0,62010.0,0.191493089998,
2016-07-05,166.382489937,216,111219.0,0.002851,345.0,61240.0,50.0694938299,
2016-07-06,2749.19712023,269,111894.0,0.002864,569.0,61785.0,1.8894992,
2016-07-07,647.549378466,204,117967.0,0.003014,1182.0,61920.0,0.267723810031,
2016-07-08,334.540089965,162,135654.0,0.003461,435.0,61020.0,0.180033650015,
2016-07-09,365.150275953,297,126906.0,0.003232,777.0,61875.0,0.163245500011,
2016-07-10,1119.63182724,309,163394.0,0.004155,1138.0,61065.0,0.293974439998,
2016-07-11,1297.94850879,324,144288.0,0.003664,2422.0,61830.0,0.658853629928,
2016-07-12,212.371168528,208,153216.0,0.003884,870.0,61200.0,0.0721078299824,
2016-07-13,969.168091635,328,143645.0,0.003636,616.0,62235.0,0.32346001995,
2016-07-14,1189.13058202,245,160085.0,0.004046,159.0,61560.0,0.101032150027,
2016-07-15,254.01543786,318,157548.0,0.003976,222.0,61515.0,0.0757792900006,
2016-07-16,789.52920646,254,159230.0,0.004012,769.0,61425.0,0.326041749871,
