date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2017-10-21,214429.355723,9072,127768000.0,0.001953,243113.0,9077,
2017-10-22,310339.931754,236,150861000.0,0.002306,244796.0,230,
2017-10-23,394181.414483,201,168489000.0,0.002575,221618.0,204,
2017-10-24,290077.913959,258,158627000.0,0.002425,297411.0,203,
2017-10-25,441384.252759,383,173757000.0,0.002656,715742.0,329,
2017-10-26,691357.676536,303,198188000.0,0.003029,794428.0,268,
2017-10-27,719119.925058,307,185820000.0,0.00284,1589480.0,248,
2017-10-28,482808.235574,365,200154000.0,0.003059,1031720.0,322,
2017-10-29,3335034.01329,545,195501000.0,0.002988,1605430.0,428,
2017-10-30,3477826.7217,4697,193057000.0,0.002951,1347640.0,4450,
2017-10-31,3106093.87238,646,180574000.0,0.00276,1805800.0,745,
2017-11-01,503067.528668,4223,182330000.0,0.002782,1398750.0,4251,
2017-11-02,452460.792226,8650,165369000.0,0.002524,1429590.0,8668,
2017-11-03,2329540.07221,27561,150970000.0,0.002304,1588360.0,27573,
2017-11-04,230939.141403,54890,145995000.0,0.002228,1696040.0,54923,
2017-11-05,378395.545855,68138,139296000.0,0.002126,1762660.0,68155,
2017-11-06,1498224.59454,52295,145044000.0,0.002213,1719120.0,52300,
2017-11-07,206452.408095,50529,140554000.0,0.002145,1497470.0,50496,
2017-11-08,965880.395442,35539,142394000.0,0.002173,2839470.0,35523,
2017-11-09,241591.66928,229,150972000.0,0.002304,2924350.0,209,
2017-11-10,329517.933489,240,153015000.0,0.002335,2193620.0,169,
2017-11-11,361951.455654,169,132780000.0,0.002026,1748460.0,160,
2017-11-12,261791.912965,173,131436000.0,0.002006,2174370.0,179,
2017-11-13,487320.863142,211,117650000.0,0.001795,2889150.0,159,
2017-11-14,1040314.71595,362,138523000.0,0.002111,4040400.0,304,
2017-11-15,856868.297912,294,160378000.0,0.002444,5008060.0,256,
2017-11-16,1136701.3425,349,152449000.0,0.002323,5082450.0,224,
2017-11-17,667845.750547,228,143495000.0,0.002187,5720510.0,197,
2017-11-18,196548.221909,185,129913000.0,0.00198,5709820.0,162,
2017-11-19,386535.327542,182,132556000.0,0.00202,4289470.0,169,
2017-11-20,281759.281711,224,130744000.0,0.001993,3909200.0,198,
2017-11-21,333209.746011,241,140949000.0,0.002148,3417520.0,218,
2017-11-22,967220.201483,326,140785000.0,0.002146,4119730.0,303,
2017-11-23,2059628.93892,565,151661000.0,0.002311,4402340.0,375,
2017-11-24,2275034.44093,378,138156000.0,0.002106,4204470.0,262,
2017-11-25,394840.738126,221,133009000.0,0.002027,4704770.0,211,
2017-11-26,568258.498325,244,134479000.0,0.00205,6245890.0,214,
2017-11-27,728177.827804,313,141293000.0,0.002151,6405580.0,238,
2017-11-28,2002048.86702,457,135551000.0,0.002062,6065010.0,338,
2017-11-29,2058771.97296,602,151888000.0,0.00231,7852660.0,434,
2017-11-30,955118.047357,299,137427000.0,0.00209,4155450.0,233,
2017-12-01,3204726.89637,349,147343000.0,0.002241,6294070.0,246,
2017-12-02,965168.59151,237,138748000.0,0.00211,5760180.0,211,
2017-12-03,3301769.77031,356,136755000.0,0.00208,7261200.0,347,
2017-12-04,6103563.0515,425,139621000.0,0.002124,10447300.0,324,
2017-12-05,3520054.3515,232,140611000.0,0.002139,8749920.0,226,
2017-12-06,2431931.62409,357,135964000.0,0.002068,33314700.0,274,
2017-12-07,14351662.4073,1895,206040000.0,0.003134,44215300.0,1442,
2017-12-08,8757377.97699,854,283434000.0,0.004311,21605600.0,607,
2017-12-09,20687447.9129,476,291991000.0,0.004441,17520500.0,378,
2017-12-10,10119741.7261,1370,292723000.0,0.004452,18145200.0,1218,
2017-12-11,5445107.50075,768,291635000.0,0.004436,20137200.0,577,
2017-12-12,16167091.2414,1309,340378000.0,0.005177,48699100.0,875,
2017-12-13,37558775.1229,2257,500593000.0,0.007614,174319000.0,1511,
2017-12-14,171607723.908,4011,1081210000.0,0.016445,192817000.0,2740,
2017-12-15,45433063.0092,3117,1145310000.0,0.01742,139710000.0,2147,
2017-12-16,77597099.1853,3994,1210090000.0,0.018405,336496000.0,2783,
2017-12-17,186648335.456,4604,2476710000.0,0.03767,338445000.0,3232,
2017-12-18,393972899.181,5482,2391410000.0,0.036372,369402000.0,4007,
2017-12-19,1646624246.6,4920,2921980000.0,0.044442,235095000.0,3391,
2017-12-20,94732788.6864,5055,3080460000.0,0.046852,317194000.0,2994,
2017-12-21,480553935.526,8732,3285180000.0,0.049966,460308000.0,4955,
2017-12-22,239144899.171,6461,3002170000.0,0.045662,494380000.0,3972,
2017-12-23,172817820.701,5073,2649670000.0,0.0403,503997000.0,3650,
2017-12-24,131854227.126,4201,3384260000.0,0.051473,230931000.0,2986,
2017-12-25,78752753.2347,4057,2413370000.0,0.036706,189610000.0,2614,
2017-12-26,64968652.2379,4351,2350360000.0,0.035748,263745000.0,3032,
2017-12-27,66343519.6606,4183,2487250000.0,0.03783,173156000.0,3089,
2017-12-28,37027764.1506,5230,2414400000.0,0.036722,261941000.0,3764,
2017-12-29,61614524.7961,5963,2761910000.0,0.042007,246897000.0,4458,
2017-12-30,46868129.9873,5536,2390420000.0,0.036357,256698000.0,4112,
2017-12-31,76643912.2472,6190,2375390000.0,0.036129,375152000.0,3878,
2018-01-01,210119898.54,7041,2937740000.0,0.044682,516798000.0,4282,
2018-01-02,462512075.843,14421,3423530000.0,0.05207,1604040000.0,9535,
2018-01-03,269864131.037,15084,5170990000.0,0.078648,1136850000.0,10667,
2018-01-04,430719716.445,23335,6240820000.0,0.09492,4089410000.0,16796,
2018-01-05,2994361138.39,18284,13779500000.0,0.209579,3864400000.0,15267,
2018-01-06,1084767137.46,14739,14760400000.0,0.224499,2437350000.0,13884,
2018-01-07,601843749.008,13816,11419000000.0,0.173678,1750350000.0,12020,
2018-01-08,291005408.31,16280,13491200000.0,0.205195,1532320000.0,13909,
2018-01-09,163815875.35,15119,10136100000.0,0.154165,1262110000.0,13182,
2018-01-10,175385645.666,13694,8351340000.0,0.12702,1729920000.0,11605,
2018-01-11,246864553.07,14370,8601610000.0,0.130827,1074580000.0,11757,
2018-01-12,212575003.747,11854,7219280000.0,0.109802,679499000.0,8913,
2018-01-13,339090732.258,11676,7146440000.0,0.108694,819091000.0,7993,
2018-01-14,144143605.63,9285,6748000000.0,0.102634,714279000.0,7535,
2018-01-15,191018754.917,9668,5581340000.0,0.08489,1013430000.0,8258,
2018-01-16,147244496.156,7554,4999800000.0,0.076045,695309000.0,6742,
2018-01-17,99757456.7085,7732,3537010000.0,0.053796,1326570000.0,6688,
2018-01-18,101873275.269,9046,5025290000.0,0.076432,1392330000.0,7554,
2018-01-19,193766663.984,6530,5418210000.0,0.082408,706522000.0,5497,
2018-01-20,46235814.0079,4892,5336000000.0,0.081158,626439000.0,4296,
2018-01-21,131919136.519,4420,5579930000.0,0.084868,561259000.0,3765,
2018-01-22,57482210.6354,4866,4730400000.0,0.071947,623767000.0,4335,
2018-01-23,26550249.2339,3662,4681940000.0,0.07121,409592000.0,3374,
2018-01-24,42291025.2868,5842,4510090000.0,0.068596,505469000.0,4443,
2018-01-25,40717410.2558,4287,4684670000.0,0.071252,362498000.0,3285,
2018-01-26,40174507.2477,4496,4510310000.0,0.0686,381402000.0,3698,
2018-01-27,25608779.4988,4158,4371910000.0,0.066495,282557000.0,3364,
2018-01-28,24335866.8809,4156,4531100000.0,0.068916,276321000.0,3466,
2018-01-29,81869744.6983,6710,4302000000.0,0.065431,256876000.0,5351,
2018-01-30,68716342.8512,5850,4212160000.0,0.064065,267126000.0,5040,
2018-01-31,57203881.1056,3808,3547640000.0,0.053958,251081000.0,3180,
2018-02-01,111592613.638,3542,3599930000.0,0.054753,288656000.0,3121,
2018-02-02,96556619.6301,3919,3027200000.0,0.046042,363929000.0,3395,
2018-02-03,19780125.3236,3300,2697960000.0,0.041035,241929000.0,2808,
2018-02-04,13331878.9665,2497,2927420000.0,0.044525,169961000.0,2200,
2018-02-05,13972491.2951,3399,2484620000.0,0.03779,167297000.0,3039,
2018-02-06,31623782.8229,4140,1996600000.0,0.030367,271110000.0,3246,
2018-02-07,16030430.6896,2983,2382380000.0,0.036235,204200000.0,2329,
2018-02-08,3544365.51235,879,2147850000.0,0.032668,193437000.0,736,
2018-02-09,21233199.1773,3419,2418560000.0,0.036785,176363000.0,2562,
2018-02-10,21883226.207,4829,3118050000.0,0.047424,470409000.0,3953,
2018-02-11,18193198.8323,3118,3192980000.0,0.048564,273583000.0,2500,
2018-02-12,18470466.957,3737,2801090000.0,0.042603,219120000.0,3218,
2018-02-13,10115265.9726,2325,3031200000.0,0.046103,178961000.0,2003,
2018-02-14,41938244.9023,2215,2846580000.0,0.043295,186660000.0,1918,
2018-02-15,52596706.2358,2153,3019310000.0,0.045922,178913000.0,1846,
2018-02-16,37587169.3924,2760,3056550000.0,0.046489,310513000.0,2055,
2018-02-17,19248746.5422,2808,3429070000.0,0.052155,231988000.0,2377,
2018-02-18,11524296.0748,2085,3611850000.0,0.054935,195043000.0,1861,
2018-02-19,9546048.91466,2174,3258170000.0,0.049555,178481000.0,2021,
2018-02-20,11950697.8953,2355,3388440000.0,0.051537,198213000.0,2170,
2018-02-21,36804493.6519,1869,3084190000.0,0.046909,179053000.0,1794,
2018-02-22,634167492.282,2010,2923230000.0,0.044461,162733000.0,1836,
2018-02-23,10720722.8219,1646,2647990000.0,0.040275,159881000.0,1529,
2018-02-24,14544180.9076,1764,2817710000.0,0.042856,194793000.0,1653,
2018-02-25,7456163.84424,1561,2683920000.0,0.040821,182260000.0,1483,
2018-02-26,98770096.5532,1865,2623310000.0,0.039899,189976000.0,1745,
2018-02-27,13411527.4726,1896,2747730000.0,0.041792,219795000.0,1779,
2018-02-28,10823573.9155,2165,2809830000.0,0.042736,298758000.0,1909,
2018-03-01,55952247.5276,2773,2860960000.0,0.043514,318231000.0,2316,
2018-03-02,225882670.844,14022,3201930000.0,0.0487,824566000.0,11795,
2018-03-03,84020964.8474,5036,3453410000.0,0.052525,399205000.0,4401,
2018-03-04,32083837.6166,3011,3207790000.0,0.048789,314649000.0,2649,
