date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses
2017-10-12,10345415.402,3300,910544000.0,9.26,49996900.0,3134,
2017-10-13,14465716.55,3703,805549000.0,8.19,33908900.0,3487,
2017-10-14,11409737.4959,3306,816802000.0,8.31,20284600.0,2999,
2017-10-15,11417816.9823,3740,789379000.0,8.03,23508300.0,3251,
2017-10-16,96908394.9056,3536,786681000.0,8.0,19951300.0,3119,
2017-10-17,30922361.0191,5838,772486000.0,7.86,23177500.0,4880,
2017-10-18,9997897.43347,3867,783502000.0,7.97,20915200.0,3342,
2017-10-19,9574373.71161,3355,769045000.0,7.82,14064200.0,3077,
2017-10-20,16786716.7838,3726,776825000.0,7.9,20554400.0,3311,
2017-10-21,9123306.77424,4017,718401000.0,7.31,19448800.0,3523,
2017-10-22,8670459.58993,3478,724177000.0,7.37,19588000.0,3149,
2017-10-23,8084689.73478,3494,752139000.0,7.65,17684200.0,3072,
2017-10-24,17361549.8716,5413,746181000.0,7.59,54151300.0,4690,
2017-10-25,9028291.57659,3290,798130000.0,8.12,20363000.0,2992,
2017-10-26,7865268.77679,3090,752636000.0,7.66,19134300.0,2808,
2017-10-27,10927686.7417,3316,751745000.0,7.65,28704900.0,2979,
2017-10-28,10681023.4678,2977,736331000.0,7.49,17242600.0,2694,
2017-10-29,11074539.5649,3693,703486000.0,7.16,18076000.0,3294,
2017-10-30,8936975.04313,3242,715973000.0,7.28,14224900.0,2970,
2017-10-31,14076064.9006,3950,710488000.0,7.23,21797300.0,3556,
2017-11-01,25208967.3117,6035,671068000.0,6.83,37953700.0,5152,
2017-11-02,18811848.5878,6137,594839000.0,6.05,55264500.0,5255,
2017-11-03,10641468.2526,4004,612383000.0,6.23,27548300.0,3505,
2017-11-04,7336396.1878,3033,660838000.0,6.72,16963100.0,2722,
2017-11-05,7275426.72776,2837,633214000.0,6.44,12819400.0,2532,
2017-11-06,8329357.82157,3202,617414000.0,6.28,21223900.0,2727,
2017-11-07,10576120.5977,3324,665398000.0,6.52,17428900.0,2928,
2017-11-08,16312573.3155,5440,646493000.0,6.34,83658200.0,4845,
2017-11-09,22570745.0411,6664,782537000.0,7.67,53112900.0,5615,
2017-11-10,13494755.7224,5087,820786000.0,8.04,43885700.0,4421,
2017-11-11,8300250.04212,3596,713386000.0,6.99,26845400.0,3229,
2017-11-12,21000822.2566,5128,743945000.0,7.29,40913300.0,4430,
2017-11-13,22453418.7678,4917,673886000.0,6.6,45628000.0,4133,
2017-11-14,19738074.8564,4119,770372000.0,7.55,25075600.0,3687,
2017-11-15,9443156.28577,3286,803044000.0,7.87,29403800.0,3259,
2017-11-16,51133795.0034,3294,787988000.0,7.72,25723800.0,3109,
2017-11-17,10337417.4787,2852,727192000.0,7.13,28740500.0,2789,
2017-11-18,15682751.6102,5210,784918000.0,7.69,61839300.0,4500,
2017-11-19,12463854.8119,4383,809283000.0,7.93,27424000.0,3907,
2017-11-20,18163237.8053,4550,795924000.0,7.8,25838900.0,4148,
2017-11-21,18072796.741,4343,824262000.0,8.08,28377000.0,4007,
2017-11-22,10547436.1738,4010,783236000.0,7.68,23540600.0,3771,
2017-11-23,15223180.8671,4251,814275000.0,7.98,29220900.0,3933,
2017-11-24,13064053.1938,3604,785544000.0,7.7,25535100.0,3432,
2017-11-25,18074238.2177,5695,775940000.0,7.6,68154900.0,4907,
2017-11-26,14087951.9961,4929,891835000.0,8.74,35970800.0,4444,
2017-11-27,17103257.0688,5565,869721000.0,8.52,54701200.0,4970,
2017-11-28,23353418.535,5984,967855000.0,9.48,60471100.0,5433,
2017-11-29,30360164.7396,6845,961128000.0,9.42,68267600.0,6091,
2017-11-30,21056167.3581,4616,811384000.0,7.95,46661000.0,4197,
2017-12-01,14656377.9151,3883,828272000.0,8.12,45778600.0,3545,
2017-12-02,22644373.0041,4711,905896000.0,8.88,49352400.0,4299,
2017-12-03,30013794.4707,6503,949255000.0,9.3,53617600.0,5827,
2017-12-04,12508177.2877,3982,961222000.0,9.42,51229800.0,3760,
2017-12-05,14315284.0439,2539,1062170000.0,10.41,63711700.0,2647,
2017-12-06,20325365.6844,3758,1031440000.0,10.11,64531900.0,3253,
2017-12-07,16241735.6268,2825,879842000.0,8.62,54413600.0,2708,
2017-12-08,17390442.3386,4645,804182000.0,7.88,54457900.0,4462,
2017-12-09,25304332.2224,4270,860261000.0,8.43,41798400.0,4281,
2017-12-10,17788664.4521,3750,877014000.0,8.59,34660500.0,3970,
2017-12-11,18083660.546,3633,811623000.0,7.95,47554300.0,3702,
2017-12-12,29163280.4046,7465,926009000.0,9.07,116442000.0,6603,
2017-12-13,39623875.3369,4904,1056770000.0,10.36,110463000.0,4281,
2017-12-14,35196763.4693,4398,1091600000.0,10.7,95547300.0,3924,
2017-12-15,25288789.1072,4114,1168260000.0,11.45,77923700.0,3845,
2017-12-16,83908047.3397,7342,1207840000.0,11.84,316999000.0,6355,
2017-12-17,41777433.6817,6249,1447690000.0,14.19,197259000.0,5749,
2017-12-18,56545993.4052,6571,1653590000.0,16.2,216024000.0,5705,
2017-12-19,60594648.042,7196,1887880000.0,18.5,247996000.0,6383,
2017-12-20,42035361.3471,5398,1856030000.0,18.19,178069000.0,4802,
2017-12-21,36888540.715,6080,1823820000.0,17.87,127590000.0,5788,
2017-12-22,84662156.0008,7095,1789150000.0,17.53,210269000.0,5585,
2017-12-23,36478422.2502,6175,1342480000.0,13.16,106232000.0,5414,
2017-12-24,41818825.9002,5101,1482550000.0,14.53,87459300.0,4401,
2017-12-25,26750830.9896,4707,1483620000.0,14.54,91485300.0,3823,
2017-12-26,27726669.9657,4553,1591610000.0,15.6,89081800.0,3904,
2017-12-27,25578352.7282,4660,1555920000.0,15.25,65350300.0,4021,
2017-12-28,18218571.0721,4099,1530370000.0,15.0,69410700.0,3660,
2017-12-29,29291781.7287,4922,1547150000.0,15.16,121258000.0,4341,
2017-12-30,30271742.245,4216,1627310000.0,15.95,124915000.0,3871,
2017-12-31,61577838.6218,6214,1634170000.0,16.01,349531000.0,5277,
2018-01-01,98550513.0043,6364,1999550000.0,19.6,166860000.0,5801,
2018-01-02,36129653.1119,6479,1973980000.0,19.34,229553000.0,5729,
2018-01-03,42434521.2765,5768,2055970000.0,20.15,139039000.0,5362,
2018-01-04,24136051.7511,4741,2101860000.0,20.6,150260000.0,4652,
2018-01-05,16770980.2005,3108,2021050000.0,19.81,138393000.0,3408,
2018-01-06,28328893.0186,5213,1908510000.0,18.7,99421600.0,5118,
2018-01-07,65677760.1102,7224,1970170000.0,19.31,250609000.0,6319,
2018-01-08,77621682.2602,8086,2489290000.0,24.39,382895000.0,7040,
2018-01-09,41343146.2587,5993,2432850000.0,23.84,191509000.0,5547,
2018-01-10,34487560.1929,5380,2591750000.0,25.4,137934000.0,5182,
2018-01-11,45268412.1027,5491,2393480000.0,23.46,122602000.0,5072,
2018-01-12,23466086.916,4610,2214090000.0,21.7,83835500.0,4529,
2018-01-13,30836289.1595,5139,2329570000.0,22.83,120921000.0,4860,
2018-01-14,27038589.5731,4155,2624620000.0,25.72,74017300.0,4251,
2018-01-15,26899841.7555,3882,2418190000.0,23.7,91802400.0,3745,
2018-01-16,37419731.1239,4940,2296440000.0,22.5,132224000.0,4612,
2018-01-17,38283478.3174,5198,1765470000.0,17.3,114904000.0,4763,
2018-01-18,31508632.6215,4083,1860280000.0,18.23,87971600.0,3832,
2018-01-19,32201529.7947,3321,1798360000.0,17.62,72477800.0,3131,
2018-01-20,29424205.8184,4239,1901100000.0,18.63,89103800.0,3998,
2018-01-21,39503603.6564,3235,2013840000.0,19.74,55861100.0,2976,
2018-01-22,28167006.8462,3021,1748670000.0,17.14,70101200.0,2692,
2018-01-23,21203683.8029,3231,1597700000.0,15.66,58931400.0,2927,
2018-01-24,19590770.9525,3482,1637570000.0,16.05,72241700.0,2977,
2018-01-25,31769176.9658,3080,1841760000.0,18.05,79337500.0,2703,
2018-01-26,71753784.1534,4671,1829140000.0,17.93,145709000.0,3216,
2018-01-27,49491883.7859,3608,1693910000.0,16.6,99130000.0,2917,
2018-01-28,36089564.1407,4413,1638530000.0,16.06,83798900.0,3598,
2018-01-29,23087016.104,3108,1750090000.0,17.15,46635600.0,2859,
2018-01-30,32876703.7185,4037,1723530000.0,16.89,96893300.0,3379,
2018-01-31,22626883.0209,3178,1520480000.0,14.9,71504300.0,2842,
2018-02-01,25653133.3871,3142,1617380000.0,15.85,60157800.0,2757,
2018-02-02,35565539.6417,3413,1425460000.0,13.97,62454300.0,2880,
2018-02-03,10006660.9967,2479,1362480000.0,13.35,31593400.0,2365,
2018-02-04,21993489.8256,2356,1437590000.0,14.09,36225800.0,2142,
2018-02-05,17879092.6015,3501,1216630000.0,11.92,45236500.0,3169,
2018-02-06,14170987.1495,3468,949742000.0,9.31,56968000.0,3000,
2018-02-07,20893669.4366,2782,1155150000.0,11.32,36639600.0,2378,
2018-02-08,7397892.33295,1501,1110480000.0,10.88,31563700.0,1513,
2018-02-09,18842161.4417,2010,1246080000.0,12.21,41973800.0,1879,
2018-02-10,14144025.9688,3097,1346830000.0,13.2,43385500.0,2681,
2018-02-11,8696816.62661,2292,1279750000.0,12.54,29981600.0,2063,
